date,exchange,deal_type,symbol,security_name,client_name,buy_sell,quantity,price
21-AUG-2026,NSE,bulk_deals,AMAGI,Amagi Media Labs Limited,ACCEL INDIA VI (MAURITIUS) LTD.,SELL,2727000,560.0
21-AUG-2026,NSE,bulk_deals,AMAGI,Amagi Media Labs Limited,ACCEL GROWTH VI HOLDINGS (MAURITIUS) LTD.,SELL,2727000,560.0
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,ACME CAPITAL MARKET LIMITED,SELL,2383786,33.57
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,HRTI PRIVATE LIMITED,SELL,1194149,33.73
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,ALTIZEN VENTURES LLP,SELL,895001,33.74
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,CHAUBARA EATS PRIVATE LIMITED,SELL,895811,33.87
21-AUG-2026,NSE,bulk_deals,AVADHSUGAR,Avadh Sug & Energy Ltd,AMAN KUMAR SONTHALIA,SELL,1000,850.0
21-AUG-2026,NSE,bulk_deals,BIOPOL,Biopol Chemicals Limited,BEACON STONE CAPITAL VCC - BEACON STONE I,SELL,118800,99.89
21-AUG-2026,NSE,bulk_deals,BLBLIMITED,BLB Limited,ACN FINANCIAL SERVICES LTD,SELL,290500,16.01
21-AUG-2026,NSE,bulk_deals,BLEL,Behari Lal Engineering L,QE SECURITIES LLP,SELL,228136,505.18
21-AUG-2026,NSE,bulk_deals,BLEL,Behari Lal Engineering L,MATHISYS QUANTCAP LLP,SELL,224914,505.11
21-AUG-2026,NSE,bulk_deals,CREDENT,Credent Connect N Care L,OM TRADING,SELL,100200,358.54
21-AUG-2026,NSE,bulk_deals,DAVANGERE,Davangere Sugar Company L,ARIHANT CAPITAL MARKETS LIMITED,SELL,7328617,3.0
21-AUG-2026,NSE,bulk_deals,DBSTOCKBRO,DB (Int) Stock Brokers,HI KLASS TRADING & INVESTMENT LIMITED,SELL,220000,30.38
21-AUG-2026,NSE,bulk_deals,GATECH,GACM Technologies Limited,MGO HIGH CONVICTION FUND INCORPORATED VCC SUB-FUND,SELL,18608589,0.91
21-AUG-2026,NSE,bulk_deals,GSMFOILS,GSM Foils Limited,JENIVA ANTONY EPHREM,SELL,199000,92.22
21-AUG-2026,NSE,bulk_deals,GSMFOILS,GSM Foils Limited,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,99000,91.5
21-AUG-2026,NSE,bulk_deals,KONTOR,Kontor Space Limited,MANISH MUNDADA HUF,SELL,48600,54.97
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,SELL,287808,209.87
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,MICROCURVES TRADING PRIVATE LIMITED,SELL,910038,209.65
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,SELL,772632,209.32
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,VINSUL MAKARDI LTD,SELL,250245,210.03
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,HRTI PRIVATE LIMITED,SELL,220851,207.81
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,J4S FINANCIAL SOLUTIONS LLP,SELL,237220,208.56
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,MUSIGMA SECURITIES,SELL,287649,211.05
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,CLT RESEARCH TECH PRIVATE LTD,SELL,418317,209.9
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,1010563,211.05
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,RAMDOOT REALTORS PVT LTD,SELL,404367,217.5
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,ALPHAGREP SECURITIES PRIVATE LIMITED,SELL,665501,207.37
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,GRT STRATEGIC VENTURES LLP,SELL,269340,209.09
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,IRAGE BROKING SERVICES LLP,SELL,266283,208.49
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,SELL,228658,205.67
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,QE SECURITIES LLP,SELL,627218,206.74
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,PUMA SECURITIES,SELL,230158,208.62
21-AUG-2026,NSE,bulk_deals,KWIL,Kwality Wall's (India) L,JUNOMONETA FINSOL PRIVATE LIMITED,SELL,13309156,47.64
21-AUG-2026,NSE,bulk_deals,LAMOSAIC,Lamosaic India Limited,EQUIRISE FINANCE AND CONSULTANCY,SELL,61200,56.0
21-AUG-2026,NSE,bulk_deals,LAMOSAIC,Lamosaic India Limited,ALTIZEN VENTURES LLP,SELL,403200,55.93
21-AUG-2026,NSE,bulk_deals,MANCREDIT,Mangal Credit N Fincorp L,KURJIBHAI PREMJIBHAI RUPARELIYA,SELL,110000,218.21
21-AUG-2026,NSE,bulk_deals,MOTISONS,Motisons Jewellers Ltd,ARIHANT CAPITAL MARKETS LIMITED,SELL,12099523,17.0
21-AUG-2026,NSE,bulk_deals,MOTISONS,Motisons Jewellers Ltd,NIRMALKUMAR PAREEK,SELL,6500000,16.96
21-AUG-2026,NSE,bulk_deals,MYSORPETRO,Mysore Petro Chemicals L,GYMKHANA PARTNERS L.P.,SELL,34500,173.29
21-AUG-2026,NSE,bulk_deals,NARMADA,Narmada Agrobase Limited,SILLENIUM INFRA PROJECT PRIVATE LIMITED,SELL,419434,13.72
21-AUG-2026,NSE,bulk_deals,NATIONSTD,National Stand (India) L,NARINDER PAL SINGH,SELL,144433,128.49
21-AUG-2026,NSE,bulk_deals,NKIND,Nk Industries Ltd,AGARWAL SUBHASH,SELL,41734,67.9
21-AUG-2026,NSE,bulk_deals,NKIND,Nk Industries Ltd,AMRITA JAIN,SELL,89852,67.12
21-AUG-2026,NSE,bulk_deals,NXT-INFRA,Nxt-Infra Trust,ACTIS HIGHWAY INFRA LIMITED,SELL,26350000,93.85
21-AUG-2026,NSE,bulk_deals,NXT-INFRA,Nxt-Infra Trust,ACTIS HIGHWAY INFRA LIMITED,SELL,6450000,94.4
21-AUG-2026,NSE,bulk_deals,PROPSHOP,Propshop Events and Exh L,NOVA GLOBAL OPPORTUNITIES FUND PCC - TOUCHSTONE,SELL,168000,69.46
21-AUG-2026,NSE,bulk_deals,PRSMJOHNSN,Prism Johnson LTD,SBI MUTUAL FUND,SELL,6180291,107.97
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,NEO APEX SHARE BROKING SERVICES LLP,SELL,250000,405.35
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,243262,387.21
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,SELL,225213,386.28
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,MICROCURVES TRADING PRIVATE LIMITED,SELL,254341,390.63
21-AUG-2026,NSE,bulk_deals,RATNAVEER,Ratnaveer Precision Eng L,HRTI PRIVATE LIMITED,SELL,719793,272.39
21-AUG-2026,NSE,bulk_deals,RATNAVEER,Ratnaveer Precision Eng L,JUNOMONETA FINSOL PRIVATE LIMITED,SELL,647006,273.15
21-AUG-2026,NSE,bulk_deals,RATNAVEER,Ratnaveer Precision Eng L,ARIHANT CAPITAL MARKETS LIMITED,SELL,1160322,274.48
21-AUG-2026,NSE,bulk_deals,RATNAVEER,Ratnaveer Precision Eng L,MATHISYS QUANTCAP LLP,SELL,358257,274.57
21-AUG-2026,NSE,bulk_deals,RHETAN,Rhetan TMT Limited,JAGID VANITABEN RAJENDRAPRASAD,SELL,11087999,23.34
21-AUG-2026,NSE,bulk_deals,RIIL,Reliance Indl Infra Ltd,INFINITY DATA TECHNOLOGIES PRIVATE LIMITED,SELL,38873,797.8
21-AUG-2026,NSE,bulk_deals,SAFEENTP,Safe Enter Retail Fix Ltd,SHREESOMNIDHI INFRASOLUTIONS PRIVATE LIMITED,SELL,234000,250.04
21-AUG-2026,NSE,bulk_deals,SHANTIGEAR,Shanthi Gears Ltd,PACIFIC ASSETS TRUST PLC,SELL,2064713,375.3
21-AUG-2026,NSE,bulk_deals,SHIVAUM,Shiv Aum Steels Limited,ARYAMAN CAPITAL MARKETS LIMITED,SELL,88125,445.0
21-AUG-2026,NSE,bulk_deals,TBZ,Trib Bhimji Zaveri Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,SELL,371592,280.42
21-AUG-2026,NSE,bulk_deals,VINEETLAB,Vineet Laboratories Ltd,ARJUN AGGARWAL,SELL,110587,37.83
21-AUG-2026,NSE,bulk_deals,ZAGGLE,Zaggle Prepa Ocean Ser L,QE SECURITIES LLP,SELL,743310,200.09
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,UNIVERSITY OF NOTRE DAME DU LAC,BUY,142857,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,SBI MUTUAL FUND,BUY,3248305,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,SUSQUEHANNA PACIFIC PTY LTD,BUY,446429,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,BOFA SECURITIES EUROPE SA,BUY,223231,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,HDFC STANDARD LIFE INSURANCE COMPANY LTD,BUY,1785713,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,ICICI PRUDENTIAL MUTUAL FUND,BUY,934444,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,SBI MUTUAL FUND,BUY,1840979,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,TATA MUTUAL FUND,BUY,446433,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,BOFA SECURITIES EUROPE SA,BUY,223200,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,GP EMERGING MARKETS STRATEGIES LP,BUY,98215,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,EDELWEISS MUTUAL FUND,BUY,446429,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,DT FUND,BUY,205357,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,BARODA BNP PARIBAS MUTUAL FUND,BUY,446429,560.0
21-AUG-2026,NSE,block_deals,NXT-INFRA,Nxt-Infra Trust,LARSEN & TOUBRO LIMITED,BUY,11700000,93.85
21-AUG-2026,NSE,block_deals,NXT-INFRA,Nxt-Infra Trust,KOTAK MAHINDRA BANK LIMITED,BUY,8800000,93.85
21-AUG-2026,NSE,block_deals,NXT-INFRA,Nxt-Infra Trust,KOTAK MAHINDRA INVESTMENTS LIMITED,BUY,5850000,93.85
21-AUG-2026,NSE,block_deals,SHANTIGEAR,Shanthi Gears Ltd,TUBE INVESTMENT OF INDIA LIMITED,BUY,2064713,375.3
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,TRUDY HOLDINGS,SELL,3169073,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,AVP I FUND,SELL,1864948,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,ACCEL GROWTH VI HOLDINGS (MAURITIUS) LTD.,SELL,2727000,560.0
21-AUG-2026,NSE,block_deals,AMAGI,Amagi Media Labs Limited,ACCEL INDIA VI (MAURITIUS) LTD.,SELL,2727000,560.0
21-AUG-2026,NSE,block_deals,NXT-INFRA,Nxt-Infra Trust,ACTIS HIGHWAY INFRA LIMITED,SELL,26350000,93.85
21-AUG-2026,NSE,block_deals,SHANTIGEAR,Shanthi Gears Ltd,PACIFIC ASSETS TRUST PLC,SELL,2064713,375.3
21/08/2026,BSE,bulk,511463,ALEXANDER,TATIA FINAANCIAL SERVICES LTD,B,55450.0,7.64
21/08/2026,BSE,bulk,517546,ALFATRAN,SHAH BHAVINBHAI ARVINDBHAI HUF,S,50000.0,35.36
21/08/2026,BSE,bulk,535916,ALSL,L7 HITECH PRIVATE LIMITED,S,236425.0,50.1
21/08/2026,BSE,bulk,544353,AMWILL,GLOBALWORTH SECURITIES LIMITED,S,100800.0,43.26
21/08/2026,BSE,bulk,539335,CALLISTA,ESPS CAPITAL ADVISORS PVT LTD,B,30000.0,162.0
21/08/2026,BSE,bulk,531553,DRL,AVIRAT ENTERPRISE,B,50000.0,35.33
21/08/2026,BSE,bulk,531553,DRL,DEEPTI PANKAJ CHHEDA,B,212606.0,34.76
21/08/2026,BSE,bulk,531553,DRL,DEEPTI PANKAJ CHHEDA,S,2606.0,35.57
21/08/2026,BSE,bulk,531553,DRL,KABRA COMMERCIAL LTD,S,200000.0,35.57
21/08/2026,BSE,bulk,531553,DRL,RAMAWTAR  KABRA,S,80000.0,35.57
21/08/2026,BSE,bulk,531553,DRL,DIPTI KETAN MEHTA,B,100000.0,35.57
21/08/2026,BSE,bulk,531553,DRL,MAYA TEXTURISERS PRIVATE LIMITED,S,195000.0,32.54
21/08/2026,BSE,bulk,531553,DRL,ASHWINI NIRAJ SINGH,B,150000.0,32.5
21/08/2026,BSE,bulk,544876,ENS,GOLDENDUNES BUILDERS AND DEVELOPERS PRIVATE LIMITED,B,142800.0,100.32
21/08/2026,BSE,bulk,544876,ENS,KIFS  ENTERPRISE,B,82800.0,96.39
21/08/2026,BSE,bulk,544876,ENS,VIKASA INDIA EIF I FUND - SHARE CLASS N,B,260400.0,96.0
21/08/2026,BSE,bulk,544876,ENS,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,S,253200.0,96.0
21/08/2026,BSE,bulk,544876,ENS,RGSL INVESTMENT LVF 1,S,172800.0,96.0
21/08/2026,BSE,bulk,544876,ENS,ORIENEDGE,B,264000.0,96.8
21/08/2026,BSE,bulk,521137,EUREKAI,AVULA SANDEEP MOHAN RAO,B,48000.0,5.7
21/08/2026,BSE,bulk,512443,GANONPRO,RIPPLE  GUPTA,S,47500.0,7.51
21/08/2026,BSE,bulk,531723,GATECH,L7 HITECH PRIVATE LIMITED,B,8077707.0,0.93
21/08/2026,BSE,bulk,543520,GLHRL,LALIT PRASAD,S,98000.0,9.85
21/08/2026,BSE,bulk,543520,GLHRL,YOGESHKUMAR RASIKLAL SANGHAVI,S,60000.0,10.46
21/08/2026,BSE,bulk,544759,GLPL,SAMURAI SECURITIES PVT LTD,B,51000.0,41.05
21/08/2026,BSE,bulk,544759,GLPL,SAMURAI SECURITIES PVT LTD,S,51000.0,40.89
21/08/2026,BSE,bulk,544759,GLPL,UPSURGE OPPORTUNITIES FUND 1,S,51000.0,41.05
21/08/2026,BSE,bulk,544759,GLPL,KAILASH KABRA,B,72000.0,41.01
21/08/2026,BSE,bulk,544759,GLPL,KAILASH KABRA,S,72000.0,41.03
21/08/2026,BSE,bulk,541627,GUJWIND,KREON FINNANCIAL SERVICES LIMITED,B,40000.0,8.91
21/08/2026,BSE,bulk,541627,GUJWIND,PANKAJ GUPTA,S,30000.0,8.9
21/08/2026,BSE,bulk,544834,GULFLLOYDS,F3 ADVISORS PRIVATE LIMITED,S,26400.0,42.67
21/08/2026,BSE,bulk,544834,GULFLLOYDS,F3 ADVISORS PRIVATE LIMITED,B,38400.0,42.51
21/08/2026,BSE,bulk,544834,GULFLLOYDS,BONANZA PORTFOLIO LIMITED,B,73200.0,42.42
21/08/2026,BSE,bulk,544834,GULFLLOYDS,BONANZA PORTFOLIO LIMITED,S,58800.0,42.33
21/08/2026,BSE,bulk,544834,GULFLLOYDS,GREEN PEAKS ENTERPRISES LLP,S,33600.0,42.52
21/08/2026,BSE,bulk,544834,GULFLLOYDS,GREEN PEAKS ENTERPRISES LLP,B,34800.0,42.4
21/08/2026,BSE,bulk,544834,GULFLLOYDS,IMRAN KHAN,B,12000.0,41.06
21/08/2026,BSE,bulk,544834,GULFLLOYDS,IMRAN KHAN,S,57600.0,42.67
21/08/2026,BSE,bulk,544160,JAYKAILASH,MAHAM HAMAJAKHAN MAHAM HANIFKHAN PATHAN,B,49600.0,60.45
21/08/2026,BSE,bulk,544160,JAYKAILASH,MONEYPLANT GOLD & JEWELLERY TRADING L.L.C,B,8000.0,62.78
21/08/2026,BSE,bulk,544160,JAYKAILASH,MONEYPLANT GOLD & JEWELLERY TRADING L.L.C,S,68800.0,59.88
21/08/2026,BSE,bulk,531780,KACL,FARAAZ IRFAN CHAPRA,B,350.0,6.15
21/08/2026,BSE,bulk,531780,KACL,FARAAZ IRFAN CHAPRA,S,350000.0,6.2
21/08/2026,BSE,bulk,531780,KACL,IRFAN ISMAIL CHAPRA,B,349750.0,6.2
21/08/2026,BSE,bulk,532054,KDDL,SETU SECURITIES PVT LTD,S,39701.0,3722.96
21/08/2026,BSE,bulk,532054,KDDL,SETU SECURITIES PVT LTD,B,72701.0,3650.05
21/08/2026,BSE,bulk,532054,KDDL,CLARUS CAPITAL 1,B,132086.0,3650.0
21/08/2026,BSE,bulk,532054,KDDL,PRANAV SHANKAR SABOO,S,246000.0,3650.81
21/08/2026,BSE,bulk,544187,KRONOX,IRAGE BROKING SERVICES LLP,B,209337.0,208.09
21/08/2026,BSE,bulk,544187,KRONOX,IRAGE BROKING SERVICES LLP,S,345815.0,210.44
21/08/2026,BSE,bulk,539408,KUBERJI,RV FINTECH,B,17437.0,41.98
21/08/2026,BSE,bulk,532164,MINOLTAF,COMELY ELECTRICAL PRIVATE LIMITED,B,600000.0,1.32
21/08/2026,BSE,bulk,532164,MINOLTAF,BETTER MERCANTILE PRIVATE LIMITED,S,640392.0,1.32
21/08/2026,BSE,bulk,544373,NAPSGLOBAL,RAJESH BHIMSEN SANGTANI,S,38400.0,46.39
21/08/2026,BSE,bulk,544373,NAPSGLOBAL,MANISH UPENDRA SHANGHVI,B,33600.0,46.3
21/08/2026,BSE,bulk,517554,NHCFOODS,VEER PRATAP SINGH,B,4295000.0,1.79
21/08/2026,BSE,bulk,544685,SHADOWFAX,QUALCOMM ASIA PACIFIC PTE LIMITED,S,7500000.0,245.13
21/08/2026,BSE,bulk,523309,SHRIGANG,SARVASHAKTIMAN TRADERS PVT LTD,S,152159.0,61.66
21/08/2026,BSE,bulk,513472,SIMPLEXCAS,MSB E TRADE SECURITIES LIMITED,S,296133.0,122.13
21/08/2026,BSE,bulk,513472,SIMPLEXCAS,MSB E TRADE SECURITIES LIMITED,B,296133.0,121.75
21/08/2026,BSE,bulk,511447,SYLPH,KREDENCE MULTI TRADING LIMITED,S,20700000.0,0.21
21/08/2026,BSE,bulk,544877,TECHNOCRAT,MC JAIN INFOSERVICES PRIVATE LIMITED,B,100000.0,230.0
21/08/2026,BSE,bulk,544877,TECHNOCRAT,SETU SECURITIES PVT LTD,B,180000.0,226.92
21/08/2026,BSE,bulk,544877,TECHNOCRAT,RCSPL SHARE BROKING PRIVATE LIMITED,B,1000.0,241.5
21/08/2026,BSE,bulk,544877,TECHNOCRAT,RCSPL SHARE BROKING PRIVATE LIMITED,S,116000.0,230.1
21/08/2026,BSE,bulk,544877,TECHNOCRAT,MLB STOCK BROKING PRIVATE LIMITED,B,180000.0,228.52
21/08/2026,BSE,bulk,543310,TIMESGREEN,RACHANA  SINGHI,S,36000.0,81.5
21/08/2026,BSE,bulk,543310,TIMESGREEN,ADARSH  SINGHI,B,36000.0,81.5
21/08/2026,BSE,bulk,544740,TIPCO,KHUSHBOO SIDDHARTH NAHAR,B,185600.0,206.3
21/08/2026,BSE,bulk,531257,VELLORA,SANJAY SADASHIVRAO SHINDE,B,40000.0,15.17
21/08/2026,BSE,bulk,532354,VIRGOGLOB,KAPADIA FINWEALTH LLP  .,S,84360.0,3.12
21/08/2026,BSE,bulk,532354,VIRGOGLOB,MICRO SPARK VENTURES LLP,B,100000.0,3.12
21/08/2026,BSE,bulk,532354,VIRGOGLOB,RAJ BREEDERS AND HATCHERIES PRIVATE LIMITED,B,100000.0,3.09
17/08/2026,BSE,block,543542,KESAR,MINERVA VENTURES FUND,B,1178000.0,1265.0
17/08/2026,BSE,block,543542,KESAR,FORBES EMF,S,1178000.0,1265.0
17/08/2026,BSE,block,503811,SIYSIL,DPP ENTERPRISES LLP,B,582900.0,620.0
17/08/2026,BSE,block,503811,SIYSIL,HARSHIT SHRIKISHAN PODDAR,S,582900.0,620.0
21-AUG-2026,NSE,bulk_deals,AHIMSA,Ahimsa Industries Ltd.,BHANSALI VALUE CREATIONS PVT LTD,BUY,81000,28.5
21-AUG-2026,NSE,bulk_deals,ALLCARGO,Allcargo Logistics Ltd,HRTI PRIVATE LIMITED,BUY,6668362,11.67
21-AUG-2026,NSE,bulk_deals,AMAGI,Amagi Media Labs Limited,SBI MUTUAL FUND,BUY,3248305,560.0
21-AUG-2026,NSE,bulk_deals,AMAGI,Amagi Media Labs Limited,SBI MUTUAL FUND,BUY,1840979,560.0
21-AUG-2026,NSE,bulk_deals,AMAGI,Amagi Media Labs Limited,HDFC STANDARD LIFE INSURANCE COMPANY LTD,BUY,1785713,560.0
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,ACME CAPITAL MARKET LIMITED,BUY,2283786,33.72
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,HRTI PRIVATE LIMITED,BUY,1172196,33.7
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,ALTIZEN VENTURES LLP,BUY,1678324,33.59
21-AUG-2026,NSE,bulk_deals,ATALREAL,Atal Realtech Limited,CHAUBARA EATS PRIVATE LIMITED,BUY,895811,33.92
21-AUG-2026,NSE,bulk_deals,AVADHSUGAR,Avadh Sug & Energy Ltd,AMAN KUMAR SONTHALIA,BUY,120000,809.91
21-AUG-2026,NSE,bulk_deals,BLEL,Behari Lal Engineering L,QE SECURITIES LLP,BUY,218835,503.19
21-AUG-2026,NSE,bulk_deals,BLEL,Behari Lal Engineering L,MATHISYS QUANTCAP LLP,BUY,217647,504.66
21-AUG-2026,NSE,bulk_deals,CREDENT,Credent Connect N Care L,NEO APEX SHARE BROKING SERVICES LLP,BUY,144000,358.2
21-AUG-2026,NSE,bulk_deals,DAVANGERE,Davangere Sugar Company L,ARIHANT CAPITAL MARKETS LIMITED,BUY,6542597,3.0
21-AUG-2026,NSE,bulk_deals,DBSTOCKBRO,DB (Int) Stock Brokers,ORCHARD ROAD PROPERTIES PVT LT,BUY,220000,30.38
21-AUG-2026,NSE,bulk_deals,GSMFOILS,GSM Foils Limited,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,14000,84.1
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,MUSIGMA SECURITIES,BUY,287649,210.97
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,CLT RESEARCH TECH PRIVATE LTD,BUY,418317,209.82
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,RAMDOOT REALTORS PVT LTD,BUY,404367,217.89
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,BUY,228658,205.69
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,PUMA SECURITIES,BUY,230158,208.66
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,VINSUL MAKARDI LTD,BUY,250245,210.05
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,J4S FINANCIAL SOLUTIONS LLP,BUY,237220,208.34
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,MICROCURVES TRADING PRIVATE LIMITED,BUY,910038,209.54
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,BUY,791172,209.22
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,BUY,287808,209.61
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,HRTI PRIVATE LIMITED,BUY,209513,207.4
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,QE SECURITIES LLP,BUY,622248,206.81
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,IRAGE BROKING SERVICES LLP,BUY,402761,210.14
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,GRT STRATEGIC VENTURES LLP,BUY,269340,209.02
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,ALPHAGREP SECURITIES PRIVATE LIMITED,BUY,665501,207.29
21-AUG-2026,NSE,bulk_deals,KRONOX,Kronox Lab Sciences Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,1010563,210.92
21-AUG-2026,NSE,bulk_deals,KWIL,Kwality Wall's (India) L,JUNOMONETA FINSOL PRIVATE LIMITED,BUY,13326862,47.6
21-AUG-2026,NSE,bulk_deals,LAMOSAIC,Lamosaic India Limited,NOPEA CAPITAL SERVICES PRIVATE LIMITED,BUY,354000,56.0
21-AUG-2026,NSE,bulk_deals,MOTISONS,Motisons Jewellers Ltd,ARIHANT CAPITAL MARKETS LIMITED,BUY,12099523,16.98
21-AUG-2026,NSE,bulk_deals,NKIND,Nk Industries Ltd,AMRITA JAIN,BUY,105283,67.42
21-AUG-2026,NSE,bulk_deals,NKIND,Nk Industries Ltd,AGARWAL SUBHASH,BUY,1235,59.99
21-AUG-2026,NSE,bulk_deals,NXT-INFRA,Nxt-Infra Trust,LGT WEALTH INDIA PRIVATE LIMITED,BUY,3575000,94.1
21-AUG-2026,NSE,bulk_deals,NXT-INFRA,Nxt-Infra Trust,KOTAK MAHINDRA BANK LIMITED,BUY,8800000,93.85
21-AUG-2026,NSE,bulk_deals,NXT-INFRA,Nxt-Infra Trust,LARSEN & TOUBRO LIMITED,BUY,11700000,93.85
21-AUG-2026,NSE,bulk_deals,NXT-INFRA,Nxt-Infra Trust,KOTAK MAHINDRA INVESTMENTS LIMITED,BUY,5850000,93.85
21-AUG-2026,NSE,bulk_deals,PRSMJOHNSN,Prism Johnson LTD,SBI MUTUAL FUND,BUY,6176178,107.97
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,NEO APEX SHARE BROKING SERVICES LLP,BUY,296596,405.35
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,242956,387.01
21-AUG-2026,NSE,bulk_deals,QUADFUTURE,Quadrant Future Tek Ltd,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,BUY,225213,386.12
